"Name","URI","Region GSS code","Period","Sales volume","Reporting period","Average price All property types","Average price Detached houses","Average price Semi-detached houses","Average price Terraced houses","Average price Flats and maisonettes","Pivotable date"
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2009-03,43308,monthly,154452,234530,146108,125065,136442,2009-03-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2009-04,47263,monthly,155852,235300,148495,126884,136051,2009-04-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2009-05,54185,monthly,158004,238699,150402,128432,138356,2009-05-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2009-06,62613,monthly,159561,241957,151480,130003,139122,2009-06-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2009-07,73493,monthly,162423,246960,154547,132514,140355,2009-07-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2009-08,68125,monthly,164025,249979,156307,133758,141096,2009-08-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2009-09,68413,monthly,165314,251604,156912,134809,143313,2009-09-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2009-10,76806,monthly,166425,253836,158867,135658,142741,2009-10-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2009-11,71550,monthly,166986,255675,158605,136505,142999,2009-11-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2009-12,89592,monthly,168082,252946,160655,138433,144066,2009-12-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2010-01,42754,monthly,167469,258979,159457,136261,142338,2010-01-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2010-02,49017,monthly,167888,258258,160617,136752,142407,2010-02-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2010-03,59716,monthly,167878,258191,159678,136425,144189,2010-03-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2010-04,61352,monthly,170028,260075,162470,138535,145456,2010-04-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2010-05,60892,monthly,170846,262619,162702,139143,146061,2010-05-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2010-06,72734,monthly,171689,262311,163595,140462,146799,2010-06-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2010-07,77807,monthly,173427,268336,165086,141211,147180,2010-07-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2010-08,70927,monthly,173417,268707,166058,140523,146679,2010-08-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2010-09,66690,monthly,172972,268248,164443,140678,146900,2010-09-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2010-10,68601,monthly,171045,265285,163224,138675,145117,2010-10-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2010-11,65440,monthly,169013,263487,161335,136245,143631,2010-11-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2010-12,65416,monthly,168703,260339,160988,136909,143845,2010-12-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2011-01,43999,monthly,167300,260855,158765,134970,143346,2011-01-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2011-02,45807,monthly,166415,259042,157919,134337,142769,2011-02-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2011-03,54489,monthly,165649,258129,156617,133724,142713,2011-03-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2011-04,59195,monthly,168218,259704,159154,136375,145543,2011-04-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2011-05,57437,monthly,167470,257725,159241,135373,145040,2011-05-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2011-06,67036,monthly,167753,257002,159732,136039,145077,2011-06-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2011-07,72454,monthly,169866,261398,160876,137528,147675,2011-07-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2011-08,74282,monthly,169968,263565,162048,137455,145046,2011-08-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2011-09,73949,monthly,169544,263033,160864,137333,145316,2011-09-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2011-10,67227,monthly,167673,261050,159782,135106,143274,2011-10-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2011-11,69850,monthly,167757,259857,159722,134893,144974,2011-11-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2011-12,72822,monthly,167048,256911,159321,135042,144095,2011-12-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2012-01,51610,monthly,165908,256484,158399,133953,142151,2012-01-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2012-02,52216,monthly,165457,255828,157793,134143,141034,2012-02-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2012-03,71569,monthly,165947,252632,158344,135297,142999,2012-03-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2012-04,52179,monthly,167854,258688,159306,135656,145481,2012-04-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2012-05,61885,monthly,168395,258344,159939,136422,146107,2012-05-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2012-06,70653,monthly,170049,258978,161026,139132,147312,2012-06-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2012-07,69003,monthly,170701,262303,161716,138737,147598,2012-07-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2012-08,76293,monthly,170902,261806,162361,139531,146690,2012-08-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2012-09,62415,monthly,170295,261237,161318,138796,146935,2012-09-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2012-10,69354,monthly,169090,259000,160378,137277,146820,2012-10-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2012-11,74805,monthly,169227,259437,160799,137882,145538,2012-11-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2012-12,66307,monthly,168843,258319,159967,137659,146086,2012-12-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2013-01,51419,monthly,167716,257092,159796,135862,145176,2013-01-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2013-02,52938,monthly,167682,256804,159123,136339,145327,2013-02-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2013-03,64483,monthly,168681,259167,159789,136899,146369,2013-03-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2013-04,61104,monthly,170335,260450,161107,138400,148799,2013-04-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2013-05,77967,monthly,171234,260496,162195,139303,149967,2013-05-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2013-06,77812,monthly,172655,262270,163344,141073,150741,2013-06-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2013-07,85692,monthly,174592,265844,164829,142178,153218,2013-07-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2013-08,92501,monthly,175982,267844,166652,143387,153718,2013-08-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2013-09,82023,monthly,176098,269322,165787,143200,154614,2013-09-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2013-10,91792,monthly,175378,269006,165631,141771,154123,2013-10-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2013-11,99078,monthly,176352,268579,166891,142982,155243,2013-11-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2013-12,93910,monthly,177971,268317,168160,144659,158479,2013-12-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2014-01,78627,monthly,178182,270720,167392,144370,159722,2014-01-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2014-02,77508,monthly,178921,271506,168438,145024,160105,2014-02-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2014-03,81376,monthly,179537,270650,169111,145778,161382,2014-03-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2014-04,85557,monthly,183532,276553,172427,149407,164991,2014-04-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2014-05,94248,monthly,185476,278160,174092,151064,167752,2014-05-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2014-06,97503,monthly,187077,280105,175845,152236,169426,2014-06-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2014-07,100944,monthly,189709,284928,177787,154639,171422,2014-07-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2014-08,105336,monthly,191932,288373,179963,156321,173448,2014-08-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2014-09,94568,monthly,192138,288877,179689,156380,174245,2014-09-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2014-10,104082,monthly,191855,289113,179798,155607,173923,2014-10-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2014-11,90040,monthly,191209,288437,179485,154937,173004,2014-11-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2014-12,92815,monthly,191669,288610,179502,155463,174054,2014-12-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2015-01,69896,monthly,190665,287731,178781,154466,172120,2015-01-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2015-02,70147,monthly,190827,288206,178681,154721,172211,2015-02-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2015-03,80746,monthly,191537,291244,179440,154398,172814,2015-03-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2015-04,78765,monthly,193225,290900,181200,157103,173968,2015-04-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2015-05,89669,monthly,195313,292765,183485,158540,176820,2015-05-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2015-06,100504,monthly,196802,295273,185011,160538,176467,2015-06-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2015-07,110102,monthly,200142,300451,187831,162773,180567,2015-07-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2015-08,100419,monthly,201973,304063,189427,164257,181747,2015-08-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2015-09,98440,monthly,202389,306359,189114,164097,182638,2015-09-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2015-10,108562,monthly,202664,305629,190131,164702,182108,2015-10-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2015-11,97965,monthly,204223,308059,191457,165658,184151,2015-11-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2015-12,98508,monthly,204920,309668,191954,166244,184535,2015-12-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2016-01,75044,monthly,205464,308888,193058,166316,186070,2016-01-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2016-02,79992,monthly,205555,310064,191992,166710,186328,2016-02-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2016-03,142209,monthly,207667,315018,192668,167748,189784,2016-03-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2016-04,67097,monthly,208443,311664,195838,170071,187786,2016-04-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2016-05,75417,monthly,210872,312710,197445,172087,192744,2016-05-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2016-06,91718,monthly,212887,319683,199148,173343,192478,2016-06-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2016-07,97176,monthly,215127,321284,201502,175506,194913,2016-07-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2016-08,98386,monthly,215145,322479,201565,175221,194503,2016-08-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2016-09,95699,monthly,214816,323250,201442,174173,194350,2016-09-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2016-10,89318,monthly,214107,323441,200703,172619,194540,2016-10-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2016-11,92948,monthly,215113,326020,201403,173104,195545,2016-11-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2016-12,98707,monthly,215500,325270,201622,174168,195784,2016-12-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2017-01,72121,monthly,215243,325619,201371,173379,196013,2017-01-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2017-02,74890,monthly,215697,325218,201056,173744,198126,2017-02-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2017-03,92846,monthly,215236,325874,201311,173148,196252,2017-03-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2017-04,80046,monthly,218642,329988,204170,176204,199988,2017-04-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2017-05,87737,monthly,219954,328946,206214,177040,202657,2017-05-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2017-06,106006,monthly,221833,332404,207393,179414,203274,2017-06-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2017-07,96612,monthly,224719,336938,210202,181323,206314,2017-07-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2017-08,103293,monthly,225738,338448,211006,183039,206014,2017-08-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2017-09,98642,monthly,224895,339644,210544,181852,203916,2017-09-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2017-10,97350,monthly,225092,340120,211681,181620,203418,2017-10-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2017-11,96757,monthly,224453,338270,210962,181145,203535,2017-11-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2017-12,96136,monthly,225330,339309,212011,182532,203174,2017-12-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2018-01,71890,monthly,224544,339693,211153,180114,204664,2018-01-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2018-02,72647,monthly,225131,341648,211191,180931,204539,2018-02-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2018-03,85498,monthly,223772,339364,210734,180601,201236,2018-03-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2018-04,75990,monthly,225910,340713,212988,182903,203360,2018-04-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2018-05,85713,monthly,226834,342550,213842,183523,204081,2018-05-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2018-06,100147,monthly,228355,343977,215937,184302,205940,2018-06-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2018-07,93599,monthly,231187,350350,217959,186849,207383,2018-07-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2018-08,106376,monthly,231898,350964,218970,187871,207243,2018-08-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2018-09,87977,monthly,231454,351794,218879,187079,206000,2018-09-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2018-10,97146,monthly,231211,351859,218698,186499,205987,2018-10-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2018-11,103537,monthly,230224,350089,217983,186139,204365,2018-11-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2018-12,88347,monthly,229729,347744,217796,185429,205194,2018-12-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2019-01,69048,monthly,228314,349197,216342,183361,202876,2019-01-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2019-02,71207,monthly,227738,347442,215763,183453,202169,2019-02-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2019-03,82406,monthly,227104,345433,215930,183158,201004,2019-03-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2019-04,77691,monthly,228749,346829,217063,185385,202435,2019-04-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2019-05,86556,monthly,229061,346711,217808,186135,201761,2019-05-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2019-06,88417,monthly,230049,347564,218676,186272,204271,2019-06-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2019-07,93664,monthly,232618,352091,220307,188616,206741,2019-07-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2019-08,100083,monthly,233352,354333,221334,190146,204615,2019-08-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2019-09,87983,monthly,233656,353718,220770,189959,207522,2019-09-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2019-10,94057,monthly,233041,353316,222569,188617,204725,2019-10-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2019-11,95636,monthly,232079,352821,221713,188255,202423,2019-11-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2019-12,86495,monthly,231821,350747,220711,188483,203763,2019-12-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2020-01,69209,monthly,232749,353836,221695,188236,204767,2020-01-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2020-02,66367,monthly,231162,351560,220349,188010,201332,2020-02-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2020-03,63611,monthly,234464,357495,223181,189934,205153,2020-03-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2020-04,25140,monthly,230533,353349,219098,187802,199092,2020-04-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2020-05,32248,monthly,231778,352462,222000,188174,200976,2020-05-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2020-06,,monthly,236798,359099,226505,192784,205675,2020-06-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2020-07,,monthly,237963,361986,227832,193619,205702,2020-07-01
